"x1_1"	"x1_2"	"x1_3"	"x1_4"	"y1"	"y2"	"y3"	"y4"	"y5"	"y6"	"y7"	"y8"	"y9"	"y10"	"y11"	"y12"
"3211"	0.38	0.11	0.81	0.75	0	0	0	0	0	0	1	0	0	0	0	0
"4932"	0.85	0.52	0.8	0.59	0	0	0	0	0	0	0	0	0	1	0	0
"821"	0.66	0.31	0.37	0.57	0	1	0	0	0	0	0	0	0	0	0	0
"4408"	0.79	0.08	0.78	0.26	0	0	0	0	0	0	0	0	1	0	0	0
"2282"	0.85	0.83	0.31	0.31	0	0	0	0	1	0	0	0	0	0	0	0
"2696"	0.43	0.48	0.13	0.18	0	0	0	0	0	1	0	0	0	0	0	0
"1058"	0.33	0.85	0.75	0.42	0	0	1	0	0	0	0	0	0	0	0	0
"1785"	0.31	0.5	0.5	0.17	0	0	0	1	0	0	0	0	0	0	0	0
"4361"	0.51	0.07	0.64	0.06	0	0	0	0	0	0	0	0	1	0	0	0
"642"	0.79	0.58	0.57	0.79	0	1	0	0	0	0	0	0	0	0	0	0
"4098"	0.63	0.21	0.56	0.2	0	0	0	0	0	0	0	0	1	0	0	0
"4316"	0.77	0.14	0.89	0.36	0	0	0	0	0	0	0	0	1	0	0	0
"4545"	0.26	0.06	0.29	0.06	0	0	0	0	0	0	0	0	0	1	0	0
"1366"	0.26	0.63	0.53	0.16	0	0	1	0	0	0	0	0	0	0	0	0
"5418"	0.26	0.81	0.35	0.87	0	0	0	0	0	0	0	0	0	0	1	0
"2485"	0.89	0.75	0.38	0.13	0	0	0	0	1	0	0	0	0	0	0	0
"5843"	0.15	0.51	0.16	0.41	0	0	0	0	0	0	0	0	0	0	0	1
"1162"	0.1	0.66	0.65	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"4770"	0.98	0.67	0.96	0.65	0	0	0	0	0	0	0	0	0	1	0	0
"934"	0.67	0.46	0.37	0.65	0	1	0	0	0	0	0	0	0	0	0	0
"5539"	0.21	0.5	0.28	0.55	0	0	0	0	0	0	0	0	0	0	0	1
"213"	0.97	0.21	0.11	0.87	1	0	0	0	0	0	0	0	0	0	0	0
"1997"	0.4	0.83	0.68	0.53	0	0	0	1	0	0	0	0	0	0	0	0
"1"	0.7	0.13	0.2	0.64	1	0	0	0	0	0	0	0	0	0	0	0
"2038"	0.48	0.51	0.1	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"5109"	0.19	0.94	0.52	0.96	0	0	0	0	0	0	0	0	0	0	1	0
"5688"	0.2	0.48	0.16	0.42	0	0	0	0	0	0	0	0	0	0	0	1
"5070"	0.28	0.75	0.13	0.72	0	0	0	0	0	0	0	0	0	0	1	0
"1591"	0.48	0.7	0.63	0.37	0	0	0	1	0	0	0	0	0	0	0	0
"2452"	0.57	0.64	0.18	0.06	0	0	0	0	1	0	0	0	0	0	0	0
"3560"	0.58	0.49	0.94	0.81	0	0	0	0	0	0	0	1	0	0	0	0
"5650"	0.74	0.95	0.71	0.95	0	0	0	0	0	0	0	0	0	0	0	1
"3441"	0.27	0.08	0.64	0.68	0	0	0	0	0	0	1	0	0	0	0	0
"2828"	0.43	0.37	0.08	0.12	0	0	0	0	0	1	0	0	0	0	0	0
"5427"	0.19	0.95	0.14	0.98	0	0	0	0	0	0	0	0	0	0	1	0
"1334"	0.33	0.98	0.87	0.39	0	0	1	0	0	0	0	0	0	0	0	0
"4068"	0.7	0.17	0.76	0.19	0	0	0	0	0	0	0	0	1	0	0	0
"5806"	0.2	0.58	0.21	0.53	0	0	0	0	0	0	0	0	0	0	0	1
"5312"	0.24	0.89	0.52	0.89	0	0	0	0	0	0	0	0	0	0	1	0
"5858"	0.44	0.71	0.44	0.78	0	0	0	0	0	0	0	0	0	0	0	1
"5602"	0.09	0.39	0.08	0.48	0	0	0	0	0	0	0	0	0	0	0	1
"3533"	0.36	0.43	0.75	0.64	0	0	0	0	0	0	0	1	0	0	0	0
"5241"	0.26	0.96	0.14	0.92	0	0	0	0	0	0	0	0	0	0	1	0
"3356"	0.24	0.32	0.85	0.79	0	0	0	0	0	0	1	0	0	0	0	0
"5558"	0.43	0.73	0.45	0.77	0	0	0	0	0	0	0	0	0	0	0	1
"5503"	0.01	0.42	0.1	0.35	0	0	0	0	0	0	0	0	0	0	0	1
"5392"	0.02	0.83	0.21	0.7	0	0	0	0	0	0	0	0	0	0	1	0
"1333"	0.22	0.9	0.8	0.13	0	0	1	0	0	0	0	0	0	0	0	0
"252"	0.87	0.29	0.37	0.76	1	0	0	0	0	0	0	0	0	0	0	0
"3508"	0.5	0.56	0.81	0.95	0	0	0	0	0	0	0	1	0	0	0	0
"2128"	0.88	0.95	0.27	0.44	0	0	0	0	1	0	0	0	0	0	0	0
"2501"	0.91	0.95	0.66	0.66	0	0	0	0	0	1	0	0	0	0	0	0
"5024"	0.02	0.76	0.18	0.68	0	0	0	0	0	0	0	0	0	0	1	0
"1845"	0.61	0.84	0.8	0.51	0	0	0	1	0	0	0	0	0	0	0	0
"322"	0.88	0.43	0.29	0.9	1	0	0	0	0	0	0	0	0	0	0	0
"1616"	0.67	0.88	0.89	0.56	0	0	0	1	0	0	0	0	0	0	0	0
"1772"	0.37	0.57	0.65	0.43	0	0	0	1	0	0	0	0	0	0	0	0
"1487"	0.1	0.71	0.65	0.01	0	0	1	0	0	0	0	0	0	0	0	0
"4145"	0.72	0.05	0.84	0.08	0	0	0	0	0	0	0	0	1	0	0	0
"183"	0.43	0.07	0.09	0.46	1	0	0	0	0	0	0	0	0	0	0	0
"1536"	0.63	0.85	0.76	0.55	0	0	0	1	0	0	0	0	0	0	0	0
"4962"	0.35	0.04	0.36	0.03	0	0	0	0	0	0	0	0	0	1	0	0
"4666"	0.81	0.55	0.77	0.47	0	0	0	0	0	0	0	0	0	1	0	0
"3100"	0.35	0.42	0.86	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"4974"	0.8	0.6	0.84	0.51	0	0	0	0	0	0	0	0	0	1	0	0
"5423"	0.28	0.88	0.47	0.88	0	0	0	0	0	0	0	0	0	0	1	0
"859"	0.92	0.62	0.59	0.89	0	1	0	0	0	0	0	0	0	0	0	0
"4772"	0.6	0.33	0.58	0.24	0	0	0	0	0	0	0	0	0	1	0	0
"2751"	0.74	0.64	0.37	0.35	0	0	0	0	0	1	0	0	0	0	0	0
"5649"	0.31	0.53	0.29	0.61	0	0	0	0	0	0	0	0	0	0	0	1
"5389"	0.25	0.85	0.29	0.82	0	0	0	0	0	0	0	0	0	0	1	0
"5968"	0.64	0.86	0.52	0.93	0	0	0	0	0	0	0	0	0	0	0	1
"465"	0.62	0.11	0.17	0.54	1	0	0	0	0	0	0	0	0	0	0	0
"1958"	0.5	0.85	0.75	0.51	0	0	0	1	0	0	0	0	0	0	0	0
"5761"	0.41	0.84	0.44	0.72	0	0	0	0	0	0	0	0	0	0	0	1
"3902"	0.62	0.65	0.96	0.98	0	0	0	0	0	0	0	1	0	0	0	0
"4177"	0.7	0.11	0.84	0.21	0	0	0	0	0	0	0	0	1	0	0	0
"5971"	0.49	0.97	0.52	0.83	0	0	0	0	0	0	0	0	0	0	0	1
"5717"	0.24	0.55	0.33	0.62	0	0	0	0	0	0	0	0	0	0	0	1
"5770"	0.01	0.46	0.08	0.36	0	0	0	0	0	0	0	0	0	0	0	1
"1968"	0.38	0.72	0.74	0.51	0	0	0	1	0	0	0	0	0	0	0	0
"5252"	0.13	0.86	0.37	0.75	0	0	0	0	0	0	0	0	0	0	1	0
"5444"	0.24	0.92	0.49	0.91	0	0	0	0	0	0	0	0	0	0	1	0
"2623"	0.41	0.55	0.14	0.16	0	0	0	0	0	1	0	0	0	0	0	0
"670"	0.58	0.38	0.24	0.52	0	1	0	0	0	0	0	0	0	0	0	0
"3232"	0.04	0.05	0.55	0.46	0	0	0	0	0	0	1	0	0	0	0	0
"4788"	0.65	0.37	0.64	0.32	0	0	0	0	0	0	0	0	0	1	0	0
"1202"	0.53	0.95	0.89	0.52	0	0	1	0	0	0	0	0	0	0	0	0
"5181"	0.52	0.99	0.04	0.96	0	0	0	0	0	0	0	0	0	0	1	0
"92"	0.6	0.24	0.12	0.67	1	0	0	0	0	0	0	0	0	0	0	0
"2148"	0.68	0.57	0.2	0.11	0	0	0	0	1	0	0	0	0	0	0	0
"1574"	0.59	0.91	0.89	0.65	0	0	0	1	0	0	0	0	0	0	0	0
"4221"	0.85	0.09	0.97	0.47	0	0	0	0	0	0	0	0	1	0	0	0
"599"	0.88	0.7	0.57	0.85	0	1	0	0	0	0	0	0	0	0	0	0
"3426"	0.17	0.05	0.6	0.64	0	0	0	0	0	0	1	0	0	0	0	0
"34"	0.7	0.39	0.3	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"751"	0.62	0.47	0.42	0.76	0	1	0	0	0	0	0	0	0	0	0	0
"1927"	0.49	0.71	0.73	0.39	0	0	0	1	0	0	0	0	0	0	0	0
"5079"	0.37	0.94	0.44	0.86	0	0	0	0	0	0	0	0	0	0	1	0
"978"	0.76	0.58	0.6	0.83	0	1	0	0	0	0	0	0	0	0	0	0
"5479"	0.05	0.59	0.06	0.58	0	0	0	0	0	0	0	0	0	0	1	0
"394"	0.45	0.09	0.02	0.45	1	0	0	0	0	0	0	0	0	0	0	0
"4216"	0.65	0.01	0.64	0.26	0	0	0	0	0	0	0	0	1	0	0	0
"1688"	0.22	0.49	0.49	0.21	0	0	0	1	0	0	0	0	0	0	0	0
"2046"	0.76	0.86	0.37	0.07	0	0	0	0	1	0	0	0	0	0	0	0
"5507"	0.16	0.43	0.08	0.41	0	0	0	0	0	0	0	0	0	0	0	1
"4102"	0.72	0.2	0.61	0.13	0	0	0	0	0	0	0	0	1	0	0	0
"4628"	0.8	0.46	0.85	0.59	0	0	0	0	0	0	0	0	0	1	0	0
"5205"	0.47	0.96	0.6	0.98	0	0	0	0	0	0	0	0	0	0	1	0
"1428"	0.29	1	0.96	0.32	0	0	1	0	0	0	0	0	0	0	0	0
"1830"	0.17	0.51	0.46	0.19	0	0	0	1	0	0	0	0	0	0	0	0
"5612"	0.47	0.71	0.36	0.77	0	0	0	0	0	0	0	0	0	0	0	1
"3336"	0.45	0.14	0.87	0.83	0	0	0	0	0	0	1	0	0	0	0	0
"1774"	0.04	0.4	0.3	0.05	0	0	0	1	0	0	0	0	0	0	0	0
"816"	0.67	0.39	0.42	0.8	0	1	0	0	0	0	0	0	0	0	0	0
"1681"	0.7	0.88	0.97	0.58	0	0	0	1	0	0	0	0	0	0	0	0
"885"	0.78	0.58	0.47	0.84	0	1	0	0	0	0	0	0	0	0	0	0
"2388"	0.55	0.54	0.04	0.07	0	0	0	0	1	0	0	0	0	0	0	0
"2777"	0.35	0.43	0.11	0.09	0	0	0	0	0	1	0	0	0	0	0	0
"4848"	0.36	0.06	0.42	0.02	0	0	0	0	0	0	0	0	0	1	0	0
"2992"	0.82	0.72	0.49	0.42	0	0	0	0	0	1	0	0	0	0	0	0
"5262"	0.08	0.78	0.25	0.83	0	0	0	0	0	0	0	0	0	0	1	0
"3004"	0.52	0.46	0.89	0.94	0	0	0	0	0	0	1	0	0	0	0	0
"5799"	0.53	0.86	0.46	0.76	0	0	0	0	0	0	0	0	0	0	0	1
"3504"	0.46	0.49	0.8	0.71	0	0	0	0	0	0	0	1	0	0	0	0
"672"	0.83	0.59	0.49	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"1109"	0.59	0.92	0.98	0.56	0	0	1	0	0	0	0	0	0	0	0	0
"5033"	0.47	0.91	0.01	0.84	0	0	0	0	0	0	0	0	0	0	1	0
"2230"	0.66	0.66	0.24	0.24	0	0	0	0	1	0	0	0	0	0	0	0
"3671"	0.04	0.1	0.39	0.31	0	0	0	0	0	0	0	1	0	0	0	0
"3993"	0.26	0.23	0.71	0.56	0	0	0	0	0	0	0	1	0	0	0	0
"4071"	0.89	0.04	0.9	0.32	0	0	0	0	0	0	0	0	1	0	0	0
"316"	0.78	0.16	0.28	0.77	1	0	0	0	0	0	0	0	0	0	0	0
"4731"	0.58	0.29	0.6	0.23	0	0	0	0	0	0	0	0	0	1	0	0
"3774"	0.09	0.12	0.49	0.41	0	0	0	0	0	0	0	1	0	0	0	0
"4329"	1	0.32	0.96	0.46	0	0	0	0	0	0	0	0	1	0	0	0
"4671"	0.78	0.47	0.91	0.58	0	0	0	0	0	0	0	0	0	1	0	0
"5998"	0.06	0.38	0.08	0.28	0	0	0	0	0	0	0	0	0	0	0	1
"2733"	0.69	0.65	0.36	0.37	0	0	0	0	0	1	0	0	0	0	0	0
"700"	0.87	0.65	0.67	0.99	0	1	0	0	0	0	0	0	0	0	0	0
"2920"	0.96	0.95	0.73	0.68	0	0	0	0	0	1	0	0	0	0	0	0
"5898"	0.02	0.39	0.09	0.37	0	0	0	0	0	0	0	0	0	0	0	1
"5714"	0.12	0.43	0.08	0.49	0	0	0	0	0	0	0	0	0	0	0	1
"2643"	0.92	0.78	0.5	0.55	0	0	0	0	0	1	0	0	0	0	0	0
"5180"	0.34	0.96	0.06	0.82	0	0	0	0	0	0	0	0	0	0	1	0
"3218"	0.17	0.27	0.75	0.8	0	0	0	0	0	0	1	0	0	0	0	0
"221"	0.6	0.15	0.09	0.55	1	0	0	0	0	0	0	0	0	0	0	0
"3345"	0.06	0.49	0.98	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"981"	0.74	0.4	0.44	0.65	0	1	0	0	0	0	0	0	0	0	0	0
"2488"	0.83	0.87	0.45	0.36	0	0	0	0	1	0	0	0	0	0	0	0
"5190"	0.04	0.89	0.37	0.97	0	0	0	0	0	0	0	0	0	0	1	0
"5447"	0.32	0.72	0.2	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"2570"	0.31	0.45	0.1	0.03	0	0	0	0	0	1	0	0	0	0	0	0
"5659"	0.56	0.89	0.63	0.94	0	0	0	0	0	0	0	0	0	0	0	1
"3332"	0.33	0.29	0.86	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"2271"	0.77	0.8	0.28	0.28	0	0	0	0	1	0	0	0	0	0	0	0
"230"	0.89	0.23	0.21	0.9	1	0	0	0	0	0	0	0	0	0	0	0
"3819"	0.5	0.43	0.84	0.75	0	0	0	0	0	0	0	1	0	0	0	0
"5974"	0.51	0.85	0.52	0.84	0	0	0	0	0	0	0	0	0	0	0	1
"5790"	0.33	0.71	0.24	0.59	0	0	0	0	0	0	0	0	0	0	0	1
"1506"	0.12	0.36	0.43	0.07	0	0	0	1	0	0	0	0	0	0	0	0
"3624"	0.63	0.55	0.94	0.88	0	0	0	0	0	0	0	1	0	0	0	0
"732"	0.82	0.53	0.64	0.79	0	1	0	0	0	0	0	0	0	0	0	0
"5626"	0.17	0.5	0.29	0.62	0	0	0	0	0	0	0	0	0	0	0	1
"3450"	0.57	0.23	0.98	0.92	0	0	0	0	0	0	1	0	0	0	0	0
"690"	0.85	0.55	0.45	0.84	0	1	0	0	0	0	0	0	0	0	0	0
"2200"	0.91	0.94	0.21	0.15	0	0	0	0	1	0	0	0	0	0	0	0
"336"	0.58	0.2	0.19	0.7	1	0	0	0	0	0	0	0	0	0	0	0
"3031"	0.08	0	0.75	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"4495"	0.98	0.21	0.86	0.49	0	0	0	0	0	0	0	0	1	0	0	0
"1877"	0.29	0.49	0.62	0.23	0	0	0	1	0	0	0	0	0	0	0	0
"2855"	0.52	0.42	0.17	0.09	0	0	0	0	0	1	0	0	0	0	0	0
"1513"	0.64	0.88	0.96	0.71	0	0	0	1	0	0	0	0	0	0	0	0
"5639"	0.24	0.47	0.12	0.55	0	0	0	0	0	0	0	0	0	0	0	1
"3595"	0.4	0.4	0.67	0.61	0	0	0	0	0	0	0	1	0	0	0	0
"5622"	0.18	0.52	0.18	0.41	0	0	0	0	0	0	0	0	0	0	0	1
"5151"	0.34	0.75	0.23	0.71	0	0	0	0	0	0	0	0	0	0	1	0
"3341"	0.4	0.19	0.85	0.97	0	0	0	0	0	0	1	0	0	0	0	0
"892"	0.86	0.53	0.57	0.76	0	1	0	0	0	0	0	0	0	0	0	0
"2366"	0.93	0.97	0.28	0.4	0	0	0	0	1	0	0	0	0	0	0	0
"4665"	0.48	0.24	0.55	0.14	0	0	0	0	0	0	0	0	0	1	0	0
"2273"	0.85	0.84	0.15	0.48	0	0	0	0	1	0	0	0	0	0	0	0
"2529"	0.83	0.87	0.56	0.51	0	0	0	0	0	1	0	0	0	0	0	0
"2192"	0.79	0.76	0.09	0.3	0	0	0	0	1	0	0	0	0	0	0	0
"151"	0.47	0.1	0	0.47	1	0	0	0	0	0	0	0	0	0	0	0
"1558"	0.1	0.42	0.42	0.07	0	0	0	1	0	0	0	0	0	0	0	0
"1765"	0.48	0.72	0.68	0.48	0	0	0	1	0	0	0	0	0	0	0	0
"1709"	0.19	0.46	0.39	0.16	0	0	0	1	0	0	0	0	0	0	0	0
"3153"	0.14	0.19	0.57	0.58	0	0	0	0	0	0	1	0	0	0	0	0
"3476"	0.04	0.03	0.8	0.95	0	0	0	0	0	0	1	0	0	0	0	0
"3053"	0.04	0.33	0.97	0.9	0	0	0	0	0	0	1	0	0	0	0	0
"525"	0.86	0.59	0.63	0.83	0	1	0	0	0	0	0	0	0	0	0	0
"1149"	0.51	0.93	0.97	0.54	0	0	1	0	0	0	0	0	0	0	0	0
"3546"	0.66	0.66	0.94	0.95	0	0	0	0	0	0	0	1	0	0	0	0
"399"	0.93	0.39	0.27	0.87	1	0	0	0	0	0	0	0	0	0	0	0
"4708"	0.73	0.39	0.81	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"437"	0.93	0.47	0.39	0.96	1	0	0	0	0	0	0	0	0	0	0	0
"5924"	0.48	0.77	0.52	0.83	0	0	0	0	0	0	0	0	0	0	0	1
"1873"	0.21	0.43	0.51	0.15	0	0	0	1	0	0	0	0	0	0	0	0
"2925"	0.64	0.73	0.39	0.35	0	0	0	0	0	1	0	0	0	0	0	0
"3096"	0.31	0.45	0.96	0.84	0	0	0	0	0	0	1	0	0	0	0	0
"4441"	0.76	0.29	0.72	0.09	0	0	0	0	0	0	0	0	1	0	0	0
"5001"	0.47	0.93	0.11	0.96	0	0	0	0	0	0	0	0	0	0	1	0
"1662"	0.26	0.61	0.5	0.29	0	0	0	1	0	0	0	0	0	0	0	0
"689"	0.45	0.27	0.31	0.59	0	1	0	0	0	0	0	0	0	0	0	0
"964"	0.52	0.31	0.29	0.5	0	1	0	0	0	0	0	0	0	0	0	0
"3912"	0.14	0.05	0.44	0.34	0	0	0	0	0	0	0	1	0	0	0	0
"430"	0.85	0.34	0.49	0.94	1	0	0	0	0	0	0	0	0	0	0	0
"4889"	0.38	0.13	0.41	0.14	0	0	0	0	0	0	0	0	0	1	0	0
"631"	0.43	0	0.07	0.32	0	1	0	0	0	0	0	0	0	0	0	0
"3848"	0.07	0.17	0.41	0.54	0	0	0	0	0	0	0	1	0	0	0	0
"4768"	0.32	0.06	0.45	0.07	0	0	0	0	0	0	0	0	0	1	0	0
"2106"	0.93	0.98	0.48	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"3018"	0.4	0.01	0.96	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"2088"	0.59	0.58	0.04	0.02	0	0	0	0	1	0	0	0	0	0	0	0
"4609"	0.74	0.28	0.61	0.3	0	0	0	0	0	0	0	0	0	1	0	0
"1605"	0.18	0.51	0.43	0.21	0	0	0	1	0	0	0	0	0	0	0	0
"5863"	0.41	0.71	0.45	0.81	0	0	0	0	0	0	0	0	0	0	0	1
"387"	0.93	0.51	0.39	0.93	1	0	0	0	0	0	0	0	0	0	0	0
"351"	0.96	0.43	0.48	0.88	1	0	0	0	0	0	0	0	0	0	0	0
"2934"	0.92	0.84	0.49	0.61	0	0	0	0	0	1	0	0	0	0	0	0
"434"	0.77	0.37	0.33	0.91	1	0	0	0	0	0	0	0	0	0	0	0
"2579"	0.9	0.97	0.59	0.7	0	0	0	0	0	1	0	0	0	0	0	0
"3801"	0.48	0.45	0.78	0.74	0	0	0	0	0	0	0	1	0	0	0	0
"390"	0.85	0.19	0.22	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"2569"	0.59	0.72	0.26	0.38	0	0	0	0	0	1	0	0	0	0	0	0
"4769"	0.63	0.41	0.66	0.3	0	0	0	0	0	0	0	0	0	1	0	0
"3771"	0.39	0.26	0.67	0.61	0	0	0	0	0	0	0	1	0	0	0	0
"1056"	0.33	0.75	0.87	0.24	0	0	1	0	0	0	0	0	0	0	0	0
"5609"	0.31	0.62	0.35	0.7	0	0	0	0	0	0	0	0	0	0	0	1
"4465"	0.7	0.29	0.75	0.32	0	0	0	0	0	0	0	0	1	0	0	0
"3308"	0.34	0.19	0.8	0.94	0	0	0	0	0	0	1	0	0	0	0	0
"617"	0.7	0.47	0.37	0.65	0	1	0	0	0	0	0	0	0	0	0	0
"5661"	0.14	0.41	0.1	0.47	0	0	0	0	0	0	0	0	0	0	0	1
"4043"	0.88	0.27	0.96	0.04	0	0	0	0	0	0	0	0	1	0	0	0
"4345"	0.91	0.21	0.91	0.43	0	0	0	0	0	0	0	0	1	0	0	0
"4056"	0.69	0.22	0.63	0.2	0	0	0	0	0	0	0	0	1	0	0	0
"450"	0.63	0.21	0.14	0.76	1	0	0	0	0	0	0	0	0	0	0	0
"1110"	0.32	0.8	0.8	0.18	0	0	1	0	0	0	0	0	0	0	0	0
"1236"	0.19	0.9	0.97	0.3	0	0	1	0	0	0	0	0	0	0	0	0
"5566"	0.5	0.81	0.6	0.86	0	0	0	0	0	0	0	0	0	0	0	1
"4030"	0.94	0.28	0.98	0.04	0	0	0	0	0	0	0	0	1	0	0	0
"2731"	0.39	0.42	0.05	0.15	0	0	0	0	0	1	0	0	0	0	0	0
"653"	0.89	0.52	0.49	0.77	0	1	0	0	0	0	0	0	0	0	0	0
"5516"	0.02	0.41	0.02	0.26	0	0	0	0	0	0	0	0	0	0	0	1
"4912"	0.86	0.64	0.99	0.6	0	0	0	0	0	0	0	0	0	1	0	0
"714"	0.46	0.07	0.19	0.33	0	1	0	0	0	0	0	0	0	0	0	0
"3050"	0.17	0.29	0.74	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"591"	0.58	0.44	0.36	0.66	0	1	0	0	0	0	0	0	0	0	0	0
"3010"	0.05	0.34	0.83	0.9	0	0	0	0	0	0	1	0	0	0	0	0
"3134"	0.27	0.12	0.7	0.8	0	0	0	0	0	0	1	0	0	0	0	0
"2797"	0.65	0.79	0.31	0.35	0	0	0	0	0	1	0	0	0	0	0	0
"5308"	0.29	0.89	0.03	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"467"	0.83	0.06	0.09	0.82	1	0	0	0	0	0	0	0	0	0	0	0
"4014"	0.88	0.19	0.8	0.21	0	0	0	0	0	0	0	0	1	0	0	0
"4025"	0.83	0.12	0.82	0.12	0	0	0	0	0	0	0	0	1	0	0	0
"4390"	0.71	0.2	0.73	0.19	0	0	0	0	0	0	0	0	1	0	0	0
"3359"	0.05	0.33	0.91	1	0	0	0	0	0	0	1	0	0	0	0	0
"2228"	0.69	0.76	0.14	0.19	0	0	0	0	1	0	0	0	0	0	0	0
"2843"	0.62	0.65	0.3	0.28	0	0	0	0	0	1	0	0	0	0	0	0
"205"	0.55	0.11	0.13	0.42	1	0	0	0	0	0	0	0	0	0	0	0
"131"	0.63	0.18	0.24	0.55	1	0	0	0	0	0	0	0	0	0	0	0
"5336"	0.3	0.96	0.09	0.83	0	0	0	0	0	0	0	0	0	0	1	0
"997"	0.82	0.64	0.5	0.91	0	1	0	0	0	0	0	0	0	0	0	0
"624"	0.56	0.25	0.23	0.49	0	1	0	0	0	0	0	0	0	0	0	0
"4424"	0.78	0.17	0.74	0.22	0	0	0	0	0	0	0	0	1	0	0	0
"2146"	0.85	0.82	0.19	0.16	0	0	0	0	1	0	0	0	0	0	0	0
"1476"	0.36	0.68	0.8	0.34	0	0	1	0	0	0	0	0	0	0	0	0
"5954"	0.24	0.59	0.24	0.6	0	0	0	0	0	0	0	0	0	0	0	1
"1238"	0.26	0.66	0.75	0.37	0	0	1	0	0	0	0	0	0	0	0	0
"5084"	0.28	0.71	0.35	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"1302"	0.41	0.9	0.85	0.33	0	0	1	0	0	0	0	0	0	0	0	0
"2426"	0.84	0.9	0.47	0.29	0	0	0	0	1	0	0	0	0	0	0	0
"1685"	0.24	0.62	0.58	0.35	0	0	0	1	0	0	0	0	0	0	0	0
"3119"	0.06	0.37	0.85	0.78	0	0	0	0	0	0	1	0	0	0	0	0
"991"	0.85	0.37	0.5	0.72	0	1	0	0	0	0	0	0	0	0	0	0
"4226"	0.91	0.11	0.81	0.35	0	0	0	0	0	0	0	0	1	0	0	0
"4258"	0.82	0.4	0.93	0.01	0	0	0	0	0	0	0	0	1	0	0	0
"4566"	0.59	0.22	0.49	0.15	0	0	0	0	0	0	0	0	0	1	0	0
"2771"	0.46	0.39	0.18	0.14	0	0	0	0	0	1	0	0	0	0	0	0
"4527"	0.49	0.28	0.54	0.27	0	0	0	0	0	0	0	0	0	1	0	0
"1161"	0.03	0.48	0.4	0.01	0	0	1	0	0	0	0	0	0	0	0	0
"3571"	0.1	0.19	0.55	0.45	0	0	0	0	0	0	0	1	0	0	0	0
"5708"	0.15	0.46	0.19	0.53	0	0	0	0	0	0	0	0	0	0	0	1
"3966"	0.28	0.18	0.5	0.53	0	0	0	0	0	0	0	1	0	0	0	0
"5394"	0.01	0.85	0.16	0.78	0	0	0	0	0	0	0	0	0	0	1	0
"5465"	0.02	0.97	0.2	0.88	0	0	0	0	0	0	0	0	0	0	1	0
"4686"	0.71	0.38	0.73	0.37	0	0	0	0	0	0	0	0	0	1	0	0
"5618"	0.14	0.46	0.23	0.56	0	0	0	0	0	0	0	0	0	0	0	1
"4283"	1	0.28	0.88	0.19	0	0	0	0	0	0	0	0	1	0	0	0
"4399"	0.67	0.32	0.79	0.25	0	0	0	0	0	0	0	0	1	0	0	0
"2383"	0.97	0.83	0.09	0.33	0	0	0	0	1	0	0	0	0	0	0	0
"4469"	0.79	0.35	0.9	0.24	0	0	0	0	0	0	0	0	1	0	0	0
"5005"	0.21	0.89	0.02	0.76	0	0	0	0	0	0	0	0	0	0	1	0
"303"	0.61	0.07	0.21	0.73	1	0	0	0	0	0	0	0	0	0	0	0
"4459"	0.92	0.38	0.88	0.44	0	0	0	0	0	0	0	0	1	0	0	0
"232"	0.7	0.18	0.25	0.6	1	0	0	0	0	0	0	0	0	0	0	0
"701"	0.4	0.05	0.03	0.26	0	1	0	0	0	0	0	0	0	0	0	0
"3964"	0.48	0.42	0.7	0.76	0	0	0	0	0	0	0	1	0	0	0	0
"2083"	0.72	0.62	0.2	0.14	0	0	0	0	1	0	0	0	0	0	0	0
"3215"	0.28	0.14	0.73	0.77	0	0	0	0	0	0	1	0	0	0	0	0
"2189"	0.96	0.82	0.02	0.27	0	0	0	0	1	0	0	0	0	0	0	0
"731"	0.62	0.4	0.31	0.68	0	1	0	0	0	0	0	0	0	0	0	0
"31"	0.72	0.18	0.23	0.66	1	0	0	0	0	0	0	0	0	0	0	0
"4925"	0.42	0.08	0.33	0.1	0	0	0	0	0	0	0	0	0	1	0	0
"3692"	0.33	0.36	0.73	0.66	0	0	0	0	0	0	0	1	0	0	0	0
"2519"	0.6	0.52	0.2	0.26	0	0	0	0	0	1	0	0	0	0	0	0
"5900"	0.18	0.52	0.28	0.63	0	0	0	0	0	0	0	0	0	0	0	1
"771"	0.42	0.24	0.17	0.53	0	1	0	0	0	0	0	0	0	0	0	0
"432"	0.96	0.34	0.33	0.96	1	0	0	0	0	0	0	0	0	0	0	0
